Chromosome,Position_bp,Predicted_cM
Chr03,37989469,49.6681146663092
Chr03,37989491,49.6681345108866
Chr03,37989491,49.6681345108866
Chr03,37989633,49.6682625792316
Chr03,37989760,49.6683770908014
Chr03,37990111,49.6686934359574
Chr03,37990112,49.6686943369329
Chr03,37990177,49.668752896772
Chr03,37994748,49.6728534217978
Chr03,37994764,49.6728677142193
Chr03,37994791,49.6728918317215
Chr03,37994881,49.6729722146973
Chr03,37994997,49.6730757996849
Chr03,38004073,49.6811118303639
Chr03,38004147,49.6811767967954
Chr03,38004169,49.6811961094185
Chr03,38005183,49.6820853900193
Chr03,38084212,49.7464401185994
Chr03,38084238,49.7464597458816
Chr03,38084401,49.7465827716458
Chr03,38084414,49.7465925818683
Chr03,38084439,49.7466114469963
Chr03,38084442,49.7466137107511
Chr03,38084449,49.7466189927953
Chr03,38084464,49.7466303112238
Chr03,38101685,49.7594128283597
Chr03,38101689,49.7594157487172
Chr03,38101723,49.7594405708522
Chr03,38101739,49.759452251297
Chr03,38101754,49.7594632013885
Chr03,38101762,49.7594690413085
Chr03,38101785,49.7594858305795
Chr03,38101797,49.7594945899052
Chr03,38102056,49.7596835962359
Chr03,38102060,49.7596865145165
Chr03,38102091,49.7597091304326
Chr03,38102224,49.759806144751
Chr03,38102265,49.7598360464312
Chr03,38102313,49.7598710502888
Chr03,38102388,49.7599257373658
Chr03,38102409,49.7599410483378
Chr03,38103283,49.7605777297862
Chr03,38106156,49.7626631129606
Chr03,38106208,49.762700751617
Chr03,38106209,49.7627014754005
Chr03,38106582,49.7629713497594
Chr03,38106596,49.7629814753299
Chr03,38106648,49.7630190822092
Chr03,38119381,49.7721155169392
Chr03,38119525,49.772217121844
Chr03,38119570,49.772248867602
Chr03,38139065,49.7857461339272
Chr03,38139066,49.7857468133353
Chr03,38139077,49.7857542867376
Chr03,38139500,49.7860415526452
Chr03,38152536,49.7947803842593
Chr03,38152596,49.7948200990364
Chr03,38152621,49.7948366455003
Chr03,38152632,49.794843925691
Chr03,38189960,49.8186774772989
Chr03,38190226,49.8188412111171
Chr03,38190246,49.8188535185233
Chr03,38190247,49.8188541338811
Chr03,38190262,49.8188633641052
Chr03,38190277,49.8188725940613
Chr03,38190300,49.8188867461403
Chr03,38190312,49.8188941295836
Chr03,38190316,49.8188965906932
Chr03,38190331,49.8189058196847
Chr03,38190505,49.819012856406
Chr03,38204904,49.8277467237577
Chr03,38214115,49.8332075568122
Chr03,38214154,49.8332304723636
Chr03,38214190,49.8332516236484
Chr03,38214191,49.8332522111631
Chr03,38214251,49.8332874599688
Chr03,38214257,49.8332909846248
Chr03,38214301,49.8333168308538
Chr03,38214518,49.833444267637
Chr03,38214532,49.8334524875313
Chr03,38214605,49.8334953448084
Chr03,38226842,49.8405948532117
Chr03,38234834,49.8451419778547
Chr03,38234868,49.8451611734618
Chr03,38234880,49.8451679480823
Chr03,38234887,49.845171899872
Chr03,38234891,49.8451741580137
Chr03,38235082,49.8452819640616
Chr03,38235102,49.8452932503627
Chr03,38235113,49.8452994576433
Chr03,38235114,49.845300021935
Chr03,38235151,49.8453208999658
Chr03,38235351,49.8454337284709
Chr03,38251963,49.8546555996437
Chr03,38252038,49.8546965722531
Chr03,38252063,49.8547102284829
Chr03,38252453,49.8549231811021
Chr03,38294521,49.8769902693613
Chr03,38294529,49.8769943011891
Chr03,38294532,49.8769958131089
Chr03,38294535,49.8769973250203
Chr03,38294717,49.8770890317323
Chr03,38319486,49.8892837808442
Chr03,38319639,49.8893573822141
Chr03,38320497,49.889769743174
Chr03,38320547,49.8897937534552
Chr03,38320593,49.8898158409628
Chr03,38371057,49.9129711782505
Chr03,38371166,49.913018976264
Chr03,38373533,49.9140547041019
Chr03,38373548,49.9140612540617
Chr03,38380645,49.9171412515315
Chr03,38380647,49.9171421141963
Chr03,38381626,49.9175640327261
Chr03,38381628,49.9175648939375
Chr03,38381642,49.9175709223345
Chr03,38381663,49.9175799646581
Chr03,38381683,49.9175885760917
Chr03,38381683,49.9175885760917
Chr03,38381688,49.9175907289039
Chr03,38381690,49.9175915900236
Chr03,38381693,49.9175928816976
Chr03,38381849,49.9176600395757
Chr03,38381874,49.9176708003836
Chr03,38381879,49.9176729524898
Chr03,38381883,49.9176746741614
Chr03,38381930,49.9176949029173
Chr03,38381942,49.9177000674444
Chr03,38381949,49.9177030800361
Chr03,38382067,49.9177538582761
Chr03,38382137,49.9177839761005
Chr03,38382155,49.9177917200991
Chr03,38382163,49.9177951617994
Chr03,38390372,49.9213020908045
Chr03,38390470,49.9213436616643
Chr03,38412994,49.9307195395684
Chr03,38413009,49.9307256679771
Chr03,38424353,49.9353180681891
Chr03,38424386,49.9353313060069
Chr03,38424410,49.9353409330738
Chr03,38433588,49.9389958155706
Chr03,38433601,49.9390009551622
Chr03,38433608,49.9390037225913
Chr03,38433624,49.9390100480302
Chr03,38433629,49.9390120246975
Chr03,38433638,49.9390155826597
Chr03,38433696,49.9390385105506
Chr03,38433840,49.9390954259995
Chr03,38433915,49.9391250643991
Chr03,38435934,49.9399216305353
Chr03,38448159,49.9446922742
Chr03,38448161,49.9446930474311
Chr03,38473235,49.9542100534692
Chr03,38473269,49.9542227265208
Chr03,38473317,49.9542406168576
Chr03,38473321,49.9542421076645
Chr03,38473865,49.9544447794653
Chr03,38473910,49.9544615376718
Chr03,38473922,49.9544660063484
Chr03,38475715,49.9551328587781
Chr03,38475725,49.9551365732976
Chr03,38475797,49.9551633163098
Chr03,38475804,49.9551659161817
Chr03,38475805,49.9551662875899
Chr03,38475818,49.9551711158496
Chr03,38475832,49.955176315416
Chr03,38475854,49.9551844859584
Chr03,38475927,49.9552115955096
Chr03,38475933,49.9552138235693
Chr03,38475934,49.9552141949107
Chr03,38475957,49.9552227356219
Chr03,38476071,49.9552650638045
Chr03,38476104,49.9552773154456
Chr03,38476167,49.9553007033797
Chr03,38476172,49.9553025594771
Chr03,38476196,49.9553114685648
Chr03,38476210,49.9553166653953
Chr03,38476215,49.9553185213816
Chr03,38476331,49.9553615766402
Chr03,38476920,49.955580086318
Chr03,38476925,49.9555819404736
Chr03,38488518,49.9598469855516
Chr03,38488596,49.959875455599
Chr03,38524289,49.9726101964845
Chr03,38524309,49.9726171782045
Chr03,38529781,49.9745213844188
Chr03,38530059,49.974617810776
Chr03,38530098,49.9746313358056
Chr03,38531663,49.9751735836888
Chr03,38531690,49.9751829304478
Chr03,38531748,49.9752030077203
Chr03,38540417,49.9781895399397
Chr03,38540458,49.9782035983318
Chr03,38540477,49.9782101129884
Chr03,38540535,49.97822999902
Chr03,38540549,49.9782347989127
Chr03,38540562,49.9782392558919
Chr03,38569593,49.9880482221383
Chr03,38572515,49.9890207155517
Chr03,38572728,49.9890915084016
Chr03,38572830,49.9891254045609
Chr03,38572962,49.9891692657214
Chr03,38573019,49.9891882042146
Chr03,38573039,49.9891948490781
Chr03,38573044,49.9891965102759
Chr03,38573054,49.98919983265
Chr03,38573072,49.9892058128507
Chr03,38573086,49.9892104640535
Chr03,38573095,49.9892134540825
Chr03,38573130,49.9892250817517
Chr03,38573149,49.9892313937672
Chr03,38573253,49.9892659419061
Chr03,38573279,49.9892745784546
Chr03,38573469,49.9893376857953
Chr03,38573583,49.9893755452234
Chr03,38584313,49.9929227777629
Chr03,38584351,49.9929352849593
Chr03,38584380,49.9929448296709
Chr03,38602549,49.9988839014977
Chr03,38602561,49.9988877986546
Chr03,38602584,49.9988952681173
Chr03,38602693,49.9989306653045
Chr03,38603941,49.9993357628616
Chr03,38604792,49.9996118027295
Chr03,38604825,49.9996225038585
Chr03,38604848,49.9996299620839
Chr03,38604868,49.9996364474056
Chr03,38604927,49.9996555786082
Chr03,38605625,49.9998818543434
Chr03,38605662,49.9998938460226
Chr03,38627042,50.0067785832795
Chr03,38631087,50.0080721774023
Chr03,38631173,50.0080996528552
Chr03,38641512,50.0113950735402
Chr03,38641514,50.0113957096205
Chr03,38641574,50.0114147917947
Chr03,38641718,50.011460587156
Chr03,38641720,50.0114612231842
Chr03,38641762,50.011474579661
Chr03,38642029,50.0115594835002
Chr03,38642121,50.0115887366824
Chr03,38642164,50.011602409002
Chr03,38642180,50.0116074963177
Chr03,38642278,50.011638655428
Chr03,38642331,50.0116555062839
Chr03,38642338,50.0116577318425
Chr03,38642368,50.0116672698814
Chr03,38649410,50.0139032001414
Chr03,38649463,50.0139200070206
Chr03,38671139,50.0207723046282
Chr03,38671234,50.0208022601595
Chr03,38671236,50.0208028907968
Chr03,38671316,50.0208281161026
Chr03,38671555,50.0209034745617
Chr03,38671653,50.0209343737605
Chr03,38671658,50.0209359502359
Chr03,38709885,50.0329701302444
Chr03,38709891,50.0329720196229
Chr03,38709964,50.0329950071615
Chr03,38709973,50.0329978412544
Chr03,38709988,50.033002564749
Chr03,38710003,50.0330072882513
Chr03,38710052,50.0330227184139
Chr03,38739351,50.0422739686185
Chr03,38739484,50.0423161227677
Chr03,38739508,50.0423237297282
Chr03,38739514,50.0423256314777
Chr03,38739775,50.0424083612314
Chr03,38739803,50.0424172368788
Chr03,38739810,50.0424194558035
Chr03,38739816,50.0424213577431
Chr03,38739908,50.0424505212916
Chr03,38739914,50.0424524232932
Chr03,38740075,50.0425034617545
Chr03,38740172,50.042534212959
Chr03,38740219,50.0425491133861
Chr03,38740297,50.0425738422723
Chr03,38740441,50.0426194973022
Chr03,38740461,50.0426258384535
Chr03,38740499,50.0426378867586
Chr03,38740507,50.0426404232635
Chr03,38741280,50.0428855455002
Chr03,38741315,50.0428966457074
Chr03,38743239,50.043507047788
Chr03,38743639,50.0436340026282
Chr03,38743670,50.0436438423898
Chr03,38743843,50.0436987566276
Chr03,38743862,50.0437047878801
Chr03,38743892,50.0437143109949
Chr03,38743904,50.0437181202697
Chr03,38743937,50.0437285958608
Chr03,38743948,50.0437320877524
Chr03,38744025,50.0437565313829
Chr03,38757927,50.0481819666186
Chr03,38761582,50.0493499553196
Chr03,38761633,50.049366267368
Chr03,38761651,50.0493720246588
Chr03,38761672,50.0493787415623
Chr03,38761710,50.0493908961349
Chr03,38761760,50.0494068893389
Chr03,38761802,50.0494203239335
Chr03,38765070,50.0504665268606
Chr03,38765087,50.0504719736958
Chr03,38765107,50.0504783817982
Chr03,38765124,50.0504838287371
Chr03,38765126,50.0504844695566
Chr03,38765170,50.050498567752
Chr03,38765456,50.0505902138205
Chr03,38765474,50.0505959822078
Chr03,38765970,50.0507549545043
Chr03,38789792,50.0584437824057
Chr03,38789811,50.058449961178
Chr03,38789822,50.0584535383988
Chr03,38790661,50.0587264626087
Chr03,38825686,50.070278311041
Chr03,38826169,50.0704400194142
Chr03,38826325,50.0704922635915
Chr03,38826335,50.0704956128338
Chr03,38826360,50.0705039860751
Chr03,38826375,50.0705090101127
Chr03,38826387,50.0705130293928
Chr03,38826446,50.070532791502
Chr03,38826454,50.070535471193
Chr03,38826464,50.0705388208346
Chr03,38829214,50.071461155564
Chr03,38829275,50.071481641548
Chr03,38829276,50.0714819773936
Chr03,38829309,50.071493060476
Chr03,38829311,50.0714937321891
Chr03,38829356,50.071508846067
Chr03,38829374,50.0715148917976
Chr03,38829431,50.0715340372878
Chr03,38829501,50.0715575507008
Chr03,38829509,50.0715602380469
Chr03,38867851,50.0846951120774
Chr03,38867875,50.0847035074262
Chr03,38867907,50.0847147015894
Chr03,38868012,50.0847514353683
Chr03,38869421,50.0852448035973
Chr03,38891176,50.0929700061347
Chr03,38891459,50.0930718884166
Chr03,38904213,50.097702735571
Chr03,38904250,50.097716284198
Chr03,38904274,50.0977250728575
Chr03,38939271,50.1108598542886
Chr03,38939278,50.1108625486358
Chr03,38939283,50.1108644731868
Chr03,38939294,50.1108687072496
Chr03,38939308,50.1108740961576
Chr03,38939323,50.1108798701128
Chr03,38939328,50.1108817947934
Chr03,38950527,50.1152293750047
Chr03,38950559,50.1152419044232
Chr03,38950577,50.1152489524922
Chr03,38950624,50.1152673567037
Chr03,38950638,50.1152728390665
Chr03,38950729,50.1153084773037
Chr03,38992417,50.132188104253
Chr03,38992463,50.1322073713726
Chr03,38992529,50.1322350180925
Chr03,38993365,50.1325854745468
Chr03,38993438,50.1326160999214
Chr03,38993610,50.132688273163
Chr03,38993776,50.132757948481
Chr03,38993935,50.1328247038806
Chr03,38994280,50.1329696117802
Chr03,38994538,50.133078032561
Chr03,38994670,50.1331335218308
Chr03,38995732,50.1335804065709
Chr03,38995943,50.1336692895249
Chr03,39003216,50.1367524717354
Chr03,39003375,50.1368203012671
Chr03,39005184,50.1375933184894
Chr03,39005214,50.1376061581442
Chr03,39014911,50.1417912096395
Chr03,39015130,50.1418865368962
Chr03,39015282,50.1419527213838
Chr03,39015563,50.1420751215411
Chr03,39015574,50.1420799142196
Chr03,39015616,50.1420982143789
Chr03,39015628,50.1421034432407
Chr03,39015652,50.1421139012908
Chr03,39015994,50.1422629758304
Chr03,39016027,50.1422773648965
Chr03,39016044,50.1422847777673
Chr03,39016048,50.142286522004
Chr03,39036677,50.1514465089547
Chr03,39036683,50.1514492220224
Chr03,39036729,50.1514700231721
Chr03,39036731,50.1514709276085
Chr03,39037436,50.1517899423828
Chr03,39046866,50.1560959534786
Chr03,39046913,50.1561175981429
Chr03,39046939,50.1561295725744
Chr03,39047075,50.1561922172029
Chr03,39047092,50.1562000488608
Chr03,39047129,50.1562170950631
Chr03,39061110,50.1627406800815
Chr03,39061133,50.162751549202
Chr03,39061162,50.162765254396
Chr03,39061215,50.1627903036956
Chr03,39085270,50.1744151960476
Chr03,39117861,50.1910207640269
Chr03,39118040,50.1911148164025
Chr03,39118066,50.1911284802993
Chr03,39119980,50.1921362079859
Chr03,39120094,50.1921963450481
Chr03,39120123,50.1922116451508
Chr03,39120128,50.1922142831847
Chr03,39120134,50.1922174488585
Chr03,39120334,50.1923229919703
Chr03,39124778,50.1946785426018
Chr03,39124805,50.1946929149559
Chr03,39124889,50.1947376336711
Chr03,39124921,50.1947546712532
Chr03,39148222,50.2074412377987
Chr03,39148237,50.2074495887654
Chr03,39148248,50.2074557129633
Chr03,39148249,50.2074562697151
Chr03,39148263,50.2074640643547
Chr03,39148267,50.2074662914338
Chr03,39148303,50.2074863359297
Chr03,39148457,50.2075720977764
Chr03,39148498,50.2075949348367
Chr03,39148507,50.2075999480956
Chr03,39165927,50.2174790291648
Chr03,39166488,50.2178033535839
Chr03,39168102,50.2187387142197
Chr03,39168112,50.2187445201176
Chr03,39168142,50.2187619385983
Chr03,39168160,50.2187723902536
Chr03,39181267,50.2265000344744
Chr03,39181531,50.226658175138
Chr03,39181568,50.2266803469305
Chr03,39183780,50.2280095195213
Chr03,39184038,50.2281650212882
Chr03,39184076,50.2281879330275
Chr03,39184122,50.2282156711717
Chr03,39184239,50.2282862367631
Chr03,39184373,50.2283670805807
Chr03,39184410,50.2283894078536
Chr03,39184538,50.2284666639369
Chr03,39184546,50.2284714932558
Chr03,39225086,50.2542984734648
Chr03,39225274,50.2544251355133
Chr03,39225300,50.2544426580375
Chr03,39225322,50.2544574858202
Chr03,39228673,50.2567271390954
Chr03,39228747,50.2567775105697
Chr03,39229098,50.2570165833999
Chr03,39229139,50.2570445253182
Chr03,39229154,50.2570547488098
Chr03,39229159,50.2570581567402
Chr03,39229224,50.2571024643784
Chr03,39229266,50.2571310984178
Chr03,39229291,50.2571481441621
Chr03,39229303,50.2571563265631
Chr03,39229374,50.2572047449911
Chr03,39229401,50.2572231602776
Chr03,39229412,50.2572306632196
Chr03,39229457,50.2572613595933
Chr03,39232413,50.2592866905418
Chr03,39232489,50.2593389956892
Chr03,39232492,50.2593410606071
Chr03,39232603,50.2594174754428
Chr03,39232773,50.2595345557972
Chr03,39232795,50.2595497116743
Chr03,39232953,50.2596585874117
Chr03,39232978,50.2596758192495
Chr03,39233309,50.2599040890263
Chr03,39233394,50.2599627442653
Chr03,39233442,50.2599958737491
Chr03,39254060,50.2746784265504
Chr03,39268355,50.2854203544526
Chr03,39268387,50.2854449470842
Chr03,39268493,50.2855264280031
Chr03,39268511,50.2855402671062
Chr03,39268514,50.2855425737003
Chr03,39268534,50.2855579515545
Chr03,39275158,50.2907053043235
Chr03,39275169,50.2907139429666
Chr03,39275170,50.2907147283128
Chr03,39275192,50.2907320065666
Chr03,39275202,50.2907398607204
Chr03,39275212,50.2907477151256
Chr03,39275220,50.2907539988308
Chr03,39275227,50.2907594972047
Chr03,39275240,50.2907697087975
Chr03,39275246,50.2907744219836
Chr03,39290206,50.302813663246
Chr03,39290290,50.302882922664
Chr03,39304871,50.3151978380973
Chr03,39304874,50.3152004329332
Chr03,39304900,50.315222922584
Chr03,39304937,50.315254930405
Chr03,39305368,50.3156280655667
Chr03,39305539,50.3157762543388
Chr03,39305632,50.3158568832641
Chr03,39305638,50.315862085978
Chr03,39325120,50.333311113096
Chr03,39325132,50.3333222118723
Chr03,39325132,50.3333222118723
Chr03,39325170,50.3333573609174
Chr03,39325270,50.3334498796183
Chr03,39325293,50.3334711632692
Chr03,39325332,50.3335072566567
Chr03,39325338,50.3335128099008
Chr03,39369081,50.3770986861073
Chr03,39369213,50.3772400686838
Chr03,39369240,50.3772689955061
Chr03,39369264,50.377294710421
Chr03,39369276,50.3773075686494
Chr03,39369393,50.3774329633137
Chr03,39369429,50.3774715561196
Chr03,39369555,50.3776066673882
Chr03,39369961,50.3780424118273
Chr03,39369969,50.3780510038454
Chr03,39370020,50.3781057833427
Chr03,39370365,50.3784765949855
Chr03,39370373,50.3784851985715
Chr03,39370394,50.3785077840753
Chr03,39370398,50.3785120862551
Chr03,39370415,50.3785303711586
Chr03,39370422,50.3785379005374
Chr03,39370467,50.378586307878
Chr03,39371432,50.3796261239378
Chr03,39371621,50.3798301685815
Chr03,39371633,50.3798431281324
Chr03,39397882,50.4094641634922
Chr03,39433125,50.4534863567141
Chr03,39433164,50.4535379297083
Chr03,39433261,50.453666229274
Chr03,39433302,50.453720471115
Chr03,39433306,50.4537257633878
Chr03,39433315,50.4537376712525
Chr03,39433339,50.4537694272562
Chr03,39433344,50.4537760434012
Chr03,39441074,50.4641336630444
Chr03,39441147,50.4642327153988
Chr03,39441200,50.4643046447319
Chr03,39441227,50.4643412927033
Chr03,39441229,50.4643440074948
Chr03,39441276,50.4644078101341
Chr03,39441300,50.4644403939344
Chr03,39441320,50.4644675490273
Chr03,39441322,50.4644702646329
Chr03,39441570,50.464807135462
Chr03,39441593,50.4648383911635
Chr03,39441598,50.4648451861879
Chr03,39441653,50.4649199386845
Chr03,39442891,50.4666060596339
Chr03,39442924,50.4666510967793
Chr03,39442960,50.46670023367
Chr03,39443192,50.4670170303177
Chr03,39443204,50.4670334227895
Chr03,39443253,50.4671003652903
Chr03,39443415,50.4673217605902
Chr03,39443418,50.4673258615923
Chr03,39455796,50.4845873839722
Chr03,39455804,50.4845987628703
Chr03,39465952,50.4992688086804
Chr03,39495161,50.5442096606059
Chr03,39495208,50.5442853246586
Chr03,39495266,50.5443787124906
Chr03,39495291,50.5444189710362
Chr03,39495332,50.5444850017932
Chr03,39495492,50.5447427629406
Chr03,39500706,50.5532126655869
Chr03,39500723,50.5532405047115
Chr03,39500733,50.553256881348
Chr03,39500805,50.5533748080227
Chr03,39501182,50.5539927122886
Chr03,39501204,50.5540287925181
Chr03,39501210,50.5540386330048
Chr03,39502393,50.5559824034381
Chr03,39502396,50.5559873416943
Chr03,39502414,50.5560169721889
Chr03,39502445,50.5560680063305
Chr03,39502572,50.5562771324905
Chr03,39503328,50.5575237007942
Chr03,39503402,50.5576458751103
Chr03,39521616,50.5885514204901
Chr03,39521674,50.588652237634
Chr03,39521783,50.5888417375158
Chr03,39521957,50.5891443312035
Chr03,39522026,50.5892643554908
Chr03,39522059,50.5893217644554
Chr03,39522074,50.5893478607299
Chr03,39522262,50.5896750021948
Chr03,39522334,50.5898003237043
Chr03,39534438,50.6110795280783
Chr03,39534461,50.6111202677404
Chr03,39534504,50.6111964353355
Chr03,39545194,50.6301841510958
Chr03,39545197,50.630189484697
Chr03,39545500,50.6307281643389
Chr03,39545512,50.6307494975783
Chr03,39545554,50.6308241635291
Chr03,39545663,50.6310179365641
Chr03,39548571,50.6361853016302
Chr03,39548580,50.6362012851069
Chr03,39587510,50.703046930762
Chr03,39587538,50.7030921744159
Chr03,39587795,50.7035071761145
Chr03,39587801,50.7035168590315
Chr03,39587888,50.703657231313
Chr03,39587975,50.7037975473605
Chr03,39588142,50.7040667316825
Chr03,39588203,50.7041650045754
Chr03,39588464,50.7045851687956
Chr03,39588966,50.7053918568643
Chr03,39630429,50.7634128246816
Chr03,39630467,50.7634563508991
Chr03,39630550,50.7635513482301
Chr03,39633106,50.766427213488
Chr03,39633337,50.7666823364577
Chr03,39633404,50.7667561831764
Chr03,39633478,50.7668376667343
Chr03,39634230,50.7676610277896
Chr03,39634362,50.7678046701259
Chr03,39644394,50.7779181563187
Chr03,39644395,50.7779190825527
Chr03,39645069,50.7785395151979
Chr03,39645101,50.7785687803561
Chr03,39647642,50.7808365814247
Chr03,39647716,50.7809009524124
Chr03,39647730,50.780913119967
Chr03,39648005,50.7811514318476
Chr03,39648031,50.7811738947788
Chr03,39656194,50.7876265902838
Chr03,39669346,50.7953407942693
Chr03,39670453,50.7958292019754
Chr03,39670536,50.7958647752548
Chr03,39670758,50.7959592031459
Chr03,39670800,50.7959769498833
Chr03,39670847,50.7959967647756
Chr03,39671572,50.7962964461291
Chr03,39671720,50.7963562401005
Chr03,39671799,50.7963879648107
Chr03,39674714,50.7974641940751
Chr03,39674754,50.7974776741086
Chr03,39683636,50.7995811604065
Chr03,39683645,50.7995823734675
Chr03,39684065,50.7996368682952
Chr03,39684082,50.7996389867551
Chr03,39684120,50.799643697553
Chr03,39684240,50.7996583506527
Chr03,39684306,50.7996662654046
Chr03,39684351,50.7996716032216
Chr03,39684413,50.7996788799864
Chr03,39684414,50.7996789966186
Chr03,39684446,50.799682716555
Chr03,39684462,50.7996845675904
Chr03,39684541,50.799693620011
Chr03,39684811,50.799723473689
Chr03,39684812,50.7997235811605
Chr03,39684814,50.7997237960352
Chr03,39684851,50.7997277548308
Chr03,39684857,50.7997283938705
Chr03,39684890,50.7997318940109
Chr03,39723350,50.8006257811072
Chr03,39723461,50.8006585404858
Chr03,39723596,50.8006989234321
Chr03,39723668,50.8007207046803
Chr03,39735246,50.8068074239858
Chr03,39735249,50.8068097632453
Chr03,39735250,50.8068105430972
Chr03,39735328,50.8068715238483
Chr03,39735344,50.8068840699269
Chr03,39735363,50.8068989848641
Chr03,39735535,50.807034819508
Chr03,39735551,50.8070475300797
Chr03,39735685,50.8071544824275
Chr03,39735698,50.8071649061375
Chr03,39735728,50.8071889931311
Chr03,39735736,50.8071954239397
Chr03,39735765,50.8072187624995
Chr03,39735775,50.8072268200526
Chr03,39735798,50.8072453714573
Chr03,39737221,50.8084454504408
Chr03,39737255,50.8084754010216
Chr03,39737266,50.8084851038476
Chr03,39743766,50.8153902799789
Chr03,39743863,50.8155120503966
Chr03,39744099,50.8158107440612
Chr03,39744143,50.8158668143682
Chr03,39744150,50.8158757457281
Chr03,39744361,50.8161463934122
Chr03,39744364,50.8161502614896
Chr03,39744384,50.8161760630332
Chr03,39744385,50.8161773537661
Chr03,39779409,50.9099326452649
Chr03,39779418,50.9099718481509
Chr03,39779532,50.9104692075161
Chr03,39779635,50.9109198356901
Chr03,39779650,50.9109855610012
Chr03,39801819,51.0384786613367
Chr03,39801918,51.0391957860897
Chr03,39802036,51.0400523939448
Chr03,39812023,51.1201007909248
Chr03,39812081,51.1206106673739
Chr03,39812438,51.123760853228
Chr03,39812468,51.1240265013117
Chr03,39812483,51.1241593792894
Chr03,39812493,51.1242479845873
Chr03,39815943,51.1557806798179
Chr03,39816173,51.1579519474563
Chr03,39816349,51.1596193375266
Chr03,39816378,51.1598945692803
Chr03,39816399,51.1600939618704
Chr03,39816542,51.1614536710707
Chr03,39816548,51.1615107958194
Chr03,39816569,51.1617107794044
Chr03,39816601,51.1620156548309
Chr03,39816628,51.162273016769
Chr03,39816758,51.1635135159005
Chr03,39816759,51.1635230656227
Chr03,39816902,51.1648895050668
Chr03,39817086,51.1666493669021
Chr03,39817256,51.1682767691528
Chr03,39817295,51.1686503096699
Chr03,39817309,51.1687844189082
Chr03,39817317,51.1688610569733
Chr03,39817327,51.1689568588649
Chr03,39817375,51.1694167746005
Chr03,39817419,51.1698384609258
Chr03,39817624,51.1718043570876
Chr03,39819948,51.1942308459927
Chr03,39819951,51.1942599612753
Chr03,39820036,51.1950850707232
Chr03,39820051,51.1952307136492
Chr03,39820052,51.1952404235548
Chr03,39820082,51.1955317426522
Chr03,39820122,51.1959202341238
Chr03,39885597,51.9203929843633
Chr03,39885613,51.9205885873883
Chr03,39885638,51.920894232274
Chr03,39885747,51.9222270598929
Chr03,39887268,51.9408619741771
Chr03,39887544,51.9442507105477
Chr03,39887590,51.9448157153281
Chr03,39887592,51.9448402821479
Chr03,39887722,51.9464373745787
Chr03,39887875,51.9483176576162
Chr03,39887909,51.948735590431
Chr03,39888355,51.9542209819678
Chr03,39888414,51.9549470581603
Chr03,39914157,52.2805620755997
Chr03,39927366,52.4535674848129
Chr03,39927423,52.4543214400212
Chr03,39927441,52.4545595435415
Chr03,39927601,52.4566762806122
Chr03,39927650,52.4573246252085
Chr03,39927731,52.4583964749016
Chr03,39928025,52.4622878993332
Chr03,39932201,52.5177287158176
Chr03,39932480,52.5214435724349
Chr03,39932718,52.5246135651888
Chr03,39935542,52.5622995455039
Chr03,39937746,52.5918017207427
Chr03,39939601,52.6166911262552
Chr03,39940947,52.6347836771844
Chr03,39940995,52.6354293767393
Chr03,39940996,52.6354428291743
Chr03,39941000,52.6354966390619
Chr03,39941006,52.6355773543351
Chr03,39943315,52.6666780944543
Chr03,39943378,52.6675277329784
Chr03,39943531,52.6695913735434
Chr03,39943593,52.6704277137498
Chr03,39943594,52.6704412035503
Chr03,39943597,52.6704816730357
Chr03,39947765,52.7268260235739
Chr03,39947967,52.7295625808705
Chr03,39957254,52.8559074068549
Chr03,39957259,52.8559756894647
Chr03,39957320,52.8568087581697
Chr03,39957328,52.8569180159408
Chr03,39957348,52.8571911632666
Chr03,39957404,52.8579559977888
Chr03,39957448,52.8585569619301
Chr03,39964345,52.9529904367964
Chr03,39964348,52.9530316067315
Chr03,39964368,52.9533060749139
Chr03,39964484,52.9548980570678
Chr03,39964493,52.9550215776735
Chr03,39964523,52.9554333179565
Chr03,39964536,52.9556117411004
Chr03,39964571,52.9560921181732
Chr03,39965107,52.9634500299706
Chr03,39965122,52.9636559760326
Chr03,39965134,52.9638207342207
Chr03,39965150,52.9640404136546
Chr03,39965185,52.9645209697818
Chr03,39965185,52.9645209697818
Chr03,39965186,52.9645347001053
Chr03,39965189,52.9645758911253
Chr03,39965197,52.9646857342082
Chr03,39965533,52.9692996183012
Chr03,39990301,53.3112642032375
Chr03,39990320,53.3115274073526
Chr03,39990351,53.3119568468117
Chr03,39990492,53.3139101217461
Chr03,39991427,53.3268633881482
Chr03,39991460,53.3273205828543
Chr03,39991502,53.3279024689148
Chr03,39991521,53.3281657037751
Chr03,39991523,53.3281934127326
Chr03,39991533,53.3283319575914
Chr03,39991555,53.3286367566958
Chr03,39991564,53.3287614474026
Chr03,39991568,53.3288168655249
Chr03,39992210,53.3377117052106
Chr03,39992227,53.3379472442579
Chr03,39992411,53.3404966261782
Chr03,39992458,53.341147832192
Chr03,39992506,53.3418128957791
Chr03,39992877,53.3469533523278
Chr03,39992901,53.3472858926354
Chr03,39992994,53.3485744907212
Chr03,39993028,53.3490455928113
Chr03,39999982,53.4454037449963
Chr03,40004594,53.5092866079389
Chr03,40010436,53.5901325071014
Chr03,40010613,53.5925801622866
Chr03,40010632,53.5928428976327
